Pickup_date,Alphabet_City,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
4/14/15 22:00,13,55,78,86,63,70,65,126
4/14/15 23:00,13,34,41,58,37,44,37,97
4/15/15 0:00,10,33,26,31,22,46,20,52
4/15/15 1:00,7,15,12,17,18,24,13,30
4/15/15 2:00,5,8,8,14,4,8,9,20
4/15/15 3:00,0,2,5,5,3,10,11,5
4/15/15 4:00,7,5,7,7,6,5,7,8
4/15/15 5:00,12,14,9,5,9,12,13,15
4/15/15 6:00,13,39,30,11,21,23,27,26
4/15/15 7:00,23,58,40,19,28,39,41,46
4/15/15 8:00,33,77,50,30,56,38,41,50
4/15/15 9:00,22,81,45,33,37,64,52,57
4/15/15 10:00,29,41,31,22,41,39,36,59
4/15/15 11:00,12,40,39,35,32,17,37,77
4/15/15 12:00,10,31,41,22,36,31,48,73
4/15/15 13:00,12,39,34,14,44,28,54,79
4/15/15 14:00,9,37,47,30,47,25,35,98
4/15/15 15:00,18,55,62,34,49,27,55,128
4/15/15 16:00,19,48,56,35,50,41,72,121
4/15/15 17:00,16,52,64,42,61,43,70,167
4/15/15 18:00,18,64,95,56,96,46,115,225
4/15/15 19:00,31,73,87,67,94,67,104,202
4/15/15 20:00,20,67,93,66,101,55,93,171
4/15/15 21:00,12,57,65,50,74,62,56,136
4/15/15 22:00,23,63,82,75,93,106,91,213
4/15/15 23:00,26,55,58,71,53,99,62,122
4/16/15 0:00,10,33,39,40,33,69,41,63
4/16/15 1:00,3,19,10,24,16,27,18,32
4/16/15 2:00,2,9,15,16,18,10,11,21
4/16/15 3:00,1,8,7,8,9,17,7,6
4/16/15 4:00,5,15,12,6,15,17,6,10
4/16/15 5:00,8,16,17,8,11,16,14,20
4/16/15 6:00,18,32,24,15,19,28,22,27
4/16/15 7:00,29,54,33,24,23,31,50,50
4/16/15 8:00,21,88,58,39,43,32,48,57
4/16/15 9:00,28,83,64,35,49,66,69,58
4/16/15 10:00,27,41,44,27,40,39,48,66
4/16/15 11:00,22,27,35,22,41,28,37,89
4/16/15 12:00,19,31,47,19,44,22,45,70
4/16/15 13:00,6,55,28,29,48,29,56,85
4/16/15 14:00,12,58,50,21,65,33,49,113
4/16/15 15:00,17,52,73,33,51,36,71,104
4/16/15 16:00,11,65,73,53,57,33,79,146
4/16/15 17:00,16,85,94,49,83,35,98,230
4/16/15 18:00,19,84,118,56,123,65,137,276
4/16/15 19:00,31,108,119,81,134,88,147,256
4/16/15 20:00,29,93,121,90,142,77,120,247
4/16/15 21:00,20,100,117,106,145,107,102,251
4/16/15 22:00,15,82,131,115,102,116,95,258
4/16/15 23:00,23,83,96,122,113,111,65,178
4/17/15 0:00,9,51,46,64,69,98,48,111
4/17/15 1:00,7,31,25,26,27,54,30,55
4/17/15 2:00,6,19,16,33,16,36,13,30
4/17/15 3:00,2,8,5,15,7,27,10,9
4/17/15 4:00,7,21,8,11,12,26,6,21
4/17/15 5:00,13,24,16,12,12,15,15,14
4/17/15 6:00,20,40,27,13,25,25,20,34
4/17/15 7:00,32,57,33,36,19,34,35,49
4/17/15 8:00,40,87,68,31,34,36,52,58
4/17/15 9:00,48,112,59,33,51,61,46,77
4/17/15 10:00,25,54,57,38,43,57,38,76
4/17/15 11:00,29,55,56,26,38,36,51,83
4/17/15 12:00,18,53,58,28,50,33,57,88
4/17/15 13:00,15,36,48,26,51,30,46,99
4/17/15 14:00,16,38,65,39,54,27,61,125
4/17/15 15:00,26,60,55,42,65,56,71,110
4/17/15 16:00,18,72,59,37,73,57,86,153
4/17/15 17:00,18,72,89,42,78,37,80,182
4/17/15 18:00,27,103,96,63,91,64,105,215
4/17/15 19:00,28,117,114,73,128,68,114,217
4/17/15 20:00,34,120,98,73,127,99,105,167
4/17/15 21:00,37,106,77,85,104,115,84,166
4/17/15 22:00,28,85,74,82,113,128,72,181
4/17/15 23:00,44,108,103,157,124,172,122,186
4/18/15 0:00,25,171,118,156,119,207,94,165
4/18/15 1:00,27,100,79,162,89,246,65,95
4/18/15 2:00,24,41,46,94,43,209,32,48
4/18/15 3:00,11,27,23,45,19,92,21,41
4/18/15 4:00,10,24,14,22,12,53,13,15
4/18/15 5:00,9,16,13,11,16,26,11,17
4/18/15 6:00,8,23,14,6,10,19,5,15
4/18/15 7:00,6,20,18,13,12,19,13,18
4/18/15 8:00,9,28,15,14,19,22,10,27
4/18/15 9:00,14,44,38,25,18,21,24,27
4/18/15 10:00,19,41,42,26,35,44,23,41
4/18/15 11:00,20,60,44,24,40,32,45,59
4/18/15 12:00,28,62,42,42,45,56,47,66
4/18/15 13:00,25,93,53,34,52,53,38,76
4/18/15 14:00,34,82,46,64,72,53,61,75
4/18/15 15:00,20,85,65,56,67,81,84,100
4/18/15 16:00,25,93,83,68,97,100,92,130
4/18/15 17:00,23,104,97,81,77,84,121,145
4/18/15 18:00,32,112,115,83,97,103,127,134
4/18/15 19:00,45,111,99,72,87,98,113,147
4/18/15 20:00,45,144,135,89,136,112,111,144
4/18/15 21:00,57,135,131,102,117,148,72,143
4/18/15 22:00,42,130,165,150,96,161,101,186
4/18/15 23:00,31,168,164,178,115,164,98,219
4/19/15 0:00,43,203,174,250,127,243,134,274
4/19/15 1:00,65,100,160,247,144,320,87,173
4/19/15 2:00,34,59,50,154,73,286,47,72
4/19/15 3:00,23,31,17,54,53,168,22,45
4/19/15 4:00,13,23,19,29,30,84,13,33
4/19/15 5:00,10,14,11,10,17,23,3,11
4/19/15 6:00,8,14,8,9,10,11,5,15
4/19/15 7:00,4,18,17,5,11,15,11,11
4/19/15 8:00,11,19,16,8,13,15,13,17
4/19/15 9:00,19,29,22,9,29,23,19,25
4/19/15 10:00,25,34,34,12,26,26,30,45
4/19/15 11:00,19,51,42,20,33,37,26,41
4/19/15 12:00,22,68,35,41,47,43,37,61
4/19/15 13:00,15,61,48,34,53,54,50,65
4/19/15 14:00,29,57,65,50,61,60,55,80
4/19/15 15:00,20,63,67,49,74,52,72,85
4/19/15 16:00,21,67,74,47,68,53,70,109
4/19/15 17:00,19,64,89,59,91,47,78,130
4/19/15 18:00,34,62,101,64,82,53,87,90
4/19/15 19:00,29,66,69,55,84,68,99,91
4/19/15 20:00,24,69,78,57,95,65,56,94
4/19/15 21:00,23,60,68,62,70,73,39,84
4/19/15 22:00,21,68,56,46,47,66,49,79
4/19/15 23:00,8,39,28,53,37,63,35,66
4/20/15 0:00,10,15,25,33,21,34,19,38
4/20/15 1:00,3,11,6,11,10,16,25,18
4/20/15 2:00,5,8,9,18,7,13,12,6
4/20/15 3:00,2,1,6,11,6,7,6,3
4/20/15 4:00,6,11,12,7,6,7,5,9
4/20/15 5:00,13,22,29,7,13,16,14,8
4/20/15 6:00,23,38,22,19,20,22,19,32
4/20/15 7:00,36,66,45,31,32,34,49,52
4/20/15 8:00,23,100,94,29,40,44,55,76
4/20/15 9:00,35,148,95,57,60,69,58,100
4/20/15 10:00,41,102,97,60,63,74,82,153
4/20/15 11:00,28,91,110,55,78,47,61,143
4/20/15 12:00,23,70,99,46,86,64,84,150
4/20/15 13:00,22,71,64,39,82,47,58,125
4/20/15 14:00,16,63,66,39,53,37,62,117
4/20/15 15:00,20,60,56,34,62,38,43,138
4/20/15 16:00,17,49,58,34,61,39,51,127
4/20/15 17:00,19,60,78,46,63,42,72,141
4/20/15 18:00,14,75,81,51,82,49,100,207
4/20/15 19:00,17,65,81,48,88,50,93,194
4/20/15 20:00,12,71,79,60,89,53,76,148
4/20/15 21:00,16,58,56,66,68,58,75,129
4/20/15 22:00,10,85,50,67,93,56,59,112
4/20/15 23:00,17,46,44,49,51,42,37,62
4/21/15 0:00,15,25,36,38,42,36,26,55
4/21/15 1:00,6,19,9,20,29,22,14,34
4/21/15 2:00,3,13,9,11,13,16,10,8
4/21/15 3:00,2,5,4,5,2,5,8,5
4/21/15 4:00,3,7,5,3,8,8,8,4
4/21/15 5:00,11,14,19,14,8,18,8,13
4/21/15 6:00,15,35,28,18,23,22,39,31
4/21/15 7:00,17,63,58,23,19,36,34,56
4/21/15 8:00,22,86,47,29,37,39,65,50
4/21/15 9:00,32,110,74,33,47,51,55,88
4/21/15 10:00,25,59,51,21,48,52,35,66
4/21/15 11:00,27,38,35,20,39,26,42,76
4/21/15 12:00,16,57,42,25,46,32,39,85
4/21/15 13:00,15,36,35,28,43,33,41,58
4/21/15 14:00,12,38,43,36,45,35,47,83
4/21/15 15:00,11,40,61,36,53,20,71,98
4/21/15 16:00,8,55,62,39,62,34,81,138
4/21/15 17:00,12,55,85,44,70,41,82,151
4/21/15 18:00,15,69,113,53,109,42,107,205
4/21/15 19:00,19,72,80,56,98,56,97,154
4/21/15 20:00,19,74,77,69,89,68,93,189
4/21/15 21:00,18,67,94,86,78,80,100,178
4/21/15 22:00,21,61,61,71,82,98,64,148
4/21/15 23:00,12,51,64,66,70,85,61,94
4/22/15 0:00,8,40,34,34,39,56,28,77
4/22/15 1:00,3,16,14,21,20,29,17,27
4/22/15 2:00,3,13,9,14,9,19,9,10
4/22/15 3:00,2,4,5,8,7,10,4,7
4/22/15 4:00,11,10,6,8,4,12,6,14
4/22/15 5:00,12,16,16,8,14,17,15,13
4/22/15 6:00,18,38,36,22,23,27,23,25
4/22/15 7:00,35,58,42,28,28,36,45,51
4/22/15 8:00,38,85,56,31,46,47,54,50
4/22/15 9:00,43,90,47,35,44,66,48,56
4/22/15 10:00,25,42,39,24,47,49,42,73
4/22/15 11:00,19,45,43,23,39,26,39,76
4/22/15 12:00,10,53,49,25,49,27,44,90
4/22/15 13:00,6,37,34,23,51,33,42,77
4/22/15 14:00,19,43,56,38,72,31,62,105
4/22/15 15:00,19,78,105,53,91,50,92,169
4/22/15 16:00,15,99,118,91,124,42,98,246
4/22/15 17:00,14,74,114,62,115,49,107,251
4/22/15 18:00,26,100,161,104,128,62,147,396
4/22/15 19:00,22,114,122,92,123,76,132,258
4/22/15 20:00,26,129,112,107,149,94,125,219
4/22/15 21:00,26,97,135,120,145,91,98,234
4/22/15 22:00,20,86,125,124,141,128,108,255
4/22/15 23:00,13,74,66,95,82,127,66,153
4/23/15 0:00,8,40,37,44,51,89,38,72
4/23/15 1:00,8,22,15,30,15,42,14,29
4/23/15 2:00,7,10,10,21,8,22,12,24
4/23/15 3:00,4,6,4,10,8,19,10,8
4/23/15 4:00,2,13,15,10,11,10,10,8
4/23/15 5:00,13,28,17,9,10,24,12,26
4/23/15 6:00,17,30,18,18,31,31,21,30
4/23/15 7:00,38,56,45,34,26,27,36,51
4/23/15 8:00,31,93,53,41,42,43,56,60
4/23/15 9:00,40,105,56,31,58,60,48,68
4/23/15 10:00,23,52,53,24,46,34,38,81
4/23/15 11:00,20,50,63,27,51,43,48,79
4/23/15 12:00,23,39,56,34,61,32,47,95
4/23/15 13:00,11,50,54,41,53,36,54,110
4/23/15 14:00,14,43,59,37,66,53,68,116
4/23/15 15:00,16,79,78,39,74,31,73,149
4/23/15 16:00,16,74,97,71,97,46,91,192
4/23/15 17:00,15,76,107,57,99,57,102,224
4/23/15 18:00,26,100,160,97,128,80,170,301
4/23/15 19:00,35,109,155,80,155,76,171,301
4/23/15 20:00,34,120,133,114,179,108,139,280
4/23/15 21:00,39,138,163,162,180,119,143,312
4/23/15 22:00,27,174,177,169,178,168,136,372
4/23/15 23:00,19,131,156,185,133,171,89,298
4/24/15 0:00,20,79,58,105,89,114,51,133
4/24/15 1:00,6,35,32,45,32,68,22,62
4/24/15 2:00,12,32,17,24,24,33,17,30
4/24/15 3:00,6,14,6,11,16,22,13,11
4/24/15 4:00,13,16,16,13,11,30,9,22
4/24/15 5:00,15,28,15,13,12,20,15,15
4/24/15 6:00,10,34,27,17,30,23,34,36
4/24/15 7:00,43,58,39,28,37,41,36,35
4/24/15 8:00,36,100,80,30,30,48,60,61
4/24/15 9:00,48,130,56,39,70,50,59,81
4/24/15 10:00,32,84,58,25,43,49,48,84
4/24/15 11:00,21,54,50,35,57,41,68,86
4/24/15 12:00,21,44,48,27,54,42,67,92
4/24/15 13:00,15,56,62,38,52,34,49,108
4/24/15 14:00,17,46,65,40,65,38,65,114
4/24/15 15:00,20,65,83,53,55,47,86,128
4/24/15 16:00,25,70,96,43,82,58,78,191
4/24/15 17:00,26,87,108,60,99,51,91,226
4/24/15 18:00,43,108,120,85,117,67,125,288
4/24/15 19:00,45,138,174,94,144,122,147,263
4/24/15 20:00,46,150,174,128,174,144,130,297
4/24/15 21:00,57,188,146,157,167,172,152,233
4/24/15 22:00,44,159,178,179,177,185,130,295
4/24/15 23:00,65,194,213,244,165,241,145,288
4/25/15 0:00,67,204,198,222,174,251,133,226
4/25/15 1:00,48,115,89,132,109,241,69,126
4/25/15 2:00,32,61,43,105,66,223,42,81
4/25/15 3:00,16,48,29,61,40,108,20,33
4/25/15 4:00,7,28,17,32,30,67,18,19
4/25/15 5:00,12,19,17,16,22,30,11,10
4/25/15 6:00,7,20,24,5,15,18,6,17
4/25/15 7:00,13,20,17,8,13,20,6,16
4/25/15 8:00,16,34,25,13,27,16,14,25
4/25/15 9:00,21,41,36,24,26,30,26,31
4/25/15 10:00,24,61,41,31,35,35,48,46
4/25/15 11:00,31,71,44,33,42,48,38,72
4/25/15 12:00,28,66,72,44,51,55,48,80
4/25/15 13:00,30,104,74,39,84,68,58,83
4/25/15 14:00,18,80,78,51,91,92,65,115
4/25/15 15:00,33,95,92,66,76,91,87,130
4/25/15 16:00,32,86,87,75,112,107,81,137
4/25/15 17:00,42,125,103,90,119,92,114,169
4/25/15 18:00,64,113,152,75,122,114,143,163
4/25/15 19:00,45,149,143,98,143,140,120,176
4/25/15 20:00,89,181,145,109,146,127,127,177
4/25/15 21:00,61,167,144,113,146,149,137,191
4/25/15 22:00,57,160,132,149,165,187,102,195
4/25/15 23:00,59,205,207,218,162,219,141,281
4/26/15 0:00,52,151,223,257,157,284,136,279
4/26/15 1:00,60,119,135,230,127,369,82,179
4/26/15 2:00,40,89,49,127,85,301,44,110
4/26/15 3:00,19,66,32,75,55,173,30,75
4/26/15 4:00,12,27,27,35,22,98,16,34
4/26/15 5:00,10,14,22,16,25,26,15,13
4/26/15 6:00,9,13,9,8,15,25,11,6
4/26/15 7:00,6,21,15,7,15,16,19,15
4/26/15 8:00,19,30,19,10,14,19,21,18
4/26/15 9:00,19,39,22,18,31,32,25,27
4/26/15 10:00,26,50,42,17,42,39,36,44
4/26/15 11:00,44,68,63,30,53,55,38,68
4/26/15 12:00,34,108,61,47,72,61,49,91
4/26/15 13:00,38,96,65,45,74,60,53,93
4/26/15 14:00,35,65,82,37,76,61,76,92
4/26/15 15:00,24,74,67,68,88,80,66,111
4/26/15 16:00,25,90,100,78,98,78,90,129
4/26/15 17:00,23,79,111,85,83,62,93,116
4/26/15 18:00,22,114,99,55,91,78,79,120
4/26/15 19:00,42,92,80,62,88,75,67,111
4/26/15 20:00,33,76,91,69,71,69,41,121
4/26/15 21:00,23,67,75,73,71,71,52,92
4/26/15 22:00,27,65,75,63,57,85,60,97
4/26/15 23:00,19,54,56,60,36,72,30,71
4/27/15 0:00,7,27,20,21,22,31,18,26
4/27/15 1:00,8,15,8,28,11,19,22,20
4/27/15 2:00,5,10,7,9,10,9,4,4
4/27/15 3:00,1,1,1,11,5,6,6,4
4/27/15 4:00,8,16,9,7,9,10,10,11
4/27/15 5:00,13,21,21,9,6,21,12,12
4/27/15 6:00,17,31,24,16,21,28,21,24
4/27/15 7:00,35,60,44,22,29,26,40,44
4/27/15 8:00,31,86,60,32,31,35,43,56
4/27/15 9:00,38,93,54,28,50,49,50,42
4/27/15 10:00,29,35,38,19,30,46,45,44
4/27/15 11:00,26,39,29,23,46,26,41,57
4/27/15 12:00,15,32,47,22,44,29,40,68
4/27/15 13:00,15,26,38,22,53,21,54,71
4/27/15 14:00,15,31,41,30,45,39,59,90
4/27/15 15:00,14,38,51,39,56,29,52,112
4/27/15 16:00,15,49,47,37,50,31,61,122
4/27/15 17:00,13,69,59,34,80,37,70,135
4/27/15 18:00,20,61,81,38,70,44,70,174
4/27/15 19:00,19,70,76,54,73,43,81,157
4/27/15 20:00,12,56,95,63,84,60,96,139
4/27/15 21:00,12,55,85,71,95,61,66,143
4/27/15 22:00,16,50,52,88,64,64,62,125
4/27/15 23:00,9,55,50,66,54,53,39,88
4/28/15 0:00,9,34,23,41,30,32,25,49
4/28/15 1:00,9,11,6,34,11,18,12,28
4/28/15 2:00,2,9,8,17,4,13,9,19
4/28/15 3:00,3,7,4,8,6,6,6,9
4/28/15 4:00,2,4,4,8,8,8,5,6
4/28/15 5:00,12,20,13,10,8,12,13,14
4/28/15 6:00,19,37,31,18,27,22,24,23
4/28/15 7:00,33,60,40,19,36,32,35,57
4/28/15 8:00,34,74,61,42,40,53,44,48
4/28/15 9:00,36,87,51,40,48,57,57,65
4/28/15 10:00,20,58,47,23,44,40,44,63
4/28/15 11:00,21,30,46,19,39,26,43,70
4/28/15 12:00,22,43,34,32,48,33,47,76
4/28/15 13:00,16,41,42,27,42,37,51,56
4/28/15 14:00,21,31,46,43,57,32,52,102
4/28/15 15:00,10,50,57,38,66,34,56,111
4/28/15 16:00,17,37,58,34,70,37,91,119
4/28/15 17:00,15,57,74,34,92,51,84,163
4/28/15 18:00,16,61,106,53,86,45,119,196
4/28/15 19:00,22,64,82,45,98,60,112,196
4/28/15 20:00,23,78,97,92,80,70,77,158
4/28/15 21:00,17,81,84,85,104,89,77,178
4/28/15 22:00,18,78,84,78,64,107,69,147
4/28/15 23:00,17,71,45,62,70,72,48,113
4/29/15 0:00,8,40,39,52,39,69,28,78
4/29/15 1:00,9,24,22,22,23,37,17,40
4/29/15 2:00,3,14,6,11,7,31,7,14
4/29/15 3:00,0,6,1,4,5,17,2,11
4/29/15 4:00,6,3,9,9,8,8,8,4
4/29/15 5:00,6,11,14,10,11,17,12,12
4/29/15 6:00,20,33,38,11,22,20,25,31
4/29/15 7:00,30,59,42,25,36,40,39,52
4/29/15 8:00,24,97,63,29,37,43,44,54
4/29/15 9:00,48,75,56,32,43,50,41,66
4/29/15 10:00,37,41,41,28,35,39,43,59
4/29/15 11:00,20,42,33,26,46,28,46,90
4/29/15 12:00,13,49,41,18,45,37,41,67
4/29/15 13:00,13,40,50,21,50,34,46,92
4/29/15 14:00,19,46,43,37,50,21,54,112
4/29/15 15:00,14,57,71,42,61,35,61,95
4/29/15 16:00,7,45,52,47,68,43,52,154
4/29/15 17:00,13,60,62,46,81,36,72,174
4/29/15 18:00,12,72,82,65,117,51,94,200
4/29/15 19:00,20,95,78,68,102,54,110,184
4/29/15 20:00,16,94,115,110,127,95,112,172
4/29/15 21:00,24,94,123,105,112,117,103,241
4/29/15 22:00,23,108,107,107,119,109,90,271
4/29/15 23:00,26,82,99,116,79,115,61,151
4/30/15 0:00,13,59,49,68,55,77,44,94
4/30/15 1:00,16,25,23,32,22,36,14,37
4/30/15 2:00,4,19,8,22,7,27,8,25
4/30/15 3:00,4,10,4,14,5,22,7,10
4/30/15 4:00,7,8,4,17,7,21,7,18
4/30/15 5:00,9,19,16,9,13,23,11,17
4/30/15 6:00,16,30,29,20,30,35,19,25
4/30/15 7:00,31,44,38,18,31,28,42,37
4/30/15 8:00,25,86,57,29,46,44,49,45
4/30/15 9:00,40,88,58,30,66,59,46,57
4/30/15 10:00,26,62,50,30,41,48,42,79
4/30/15 11:00,22,61,45,24,43,35,62,78
4/30/15 12:00,16,54,40,26,51,43,38,79
4/30/15 13:00,22,41,55,41,59,40,46,77
4/30/15 14:00,17,49,48,33,54,40,48,108
4/30/15 15:00,13,60,57,42,60,49,69,127
4/30/15 16:00,20,62,72,48,73,39,74,165
4/30/15 17:00,22,64,72,59,73,50,116,186
4/30/15 18:00,14,92,118,61,103,54,128,235
4/30/15 19:00,37,107,105,76,137,76,97,236
4/30/15 20:00,26,120,109,117,125,104,117,221
4/30/15 21:00,20,101,140,138,130,127,131,263
4/30/15 22:00,23,98,148,147,131,145,96,274
4/30/15 23:00,26,105,130,157,116,129,104,281
5/1/15 0:00,22,56,58,68,51,92,67,112
5/1/15 1:00,13,36,28,56,35,59,24,54
5/1/15 2:00,6,18,21,29,17,38,13,32
5/1/15 3:00,7,10,18,15,7,23,7,14
5/1/15 4:00,9,13,10,16,12,22,12,12
5/1/15 5:00,12,15,17,11,14,25,18,26
5/1/15 6:00,23,42,30,14,22,31,21,35
5/1/15 7:00,31,52,48,20,30,35,35,46
5/1/15 8:00,31,92,57,32,31,53,42,54
5/1/15 9:00,42,138,55,21,54,63,48,61
5/1/15 10:00,34,82,61,38,42,47,55,76
5/1/15 11:00,25,41,39,34,59,45,61,80
5/1/15 12:00,19,62,49,32,45,29,44,87
5/1/15 13:00,15,42,54,39,59,32,45,94
5/1/15 14:00,21,37,54,35,55,47,54,134
5/1/15 15:00,15,70,68,38,80,36,67,159
5/1/15 16:00,20,70,90,34,71,42,89,176
5/1/15 17:00,16,81,77,55,98,31,97,181
5/1/15 18:00,25,92,87,81,110,63,121,222
5/1/15 19:00,32,131,121,102,141,83,136,240
5/1/15 20:00,49,149,126,101,166,102,127,226
5/1/15 21:00,45,115,114,119,127,115,113,198
5/1/15 22:00,44,130,144,162,137,167,91,228
5/1/15 23:00,33,137,169,176,150,179,129,250
5/2/15 0:00,39,163,163,229,137,212,120,227
5/2/15 1:00,40,98,83,118,75,211,49,112
5/2/15 2:00,21,61,28,51,55,168,25,70
5/2/15 3:00,8,27,25,39,43,106,14,49
5/2/15 4:00,9,15,19,21,30,69,12,24
5/2/15 5:00,4,21,11,13,9,23,5,17
5/2/15 6:00,8,16,18,7,10,20,12,9
5/2/15 7:00,12,26,17,13,12,16,8,11
5/2/15 8:00,13,30,23,18,15,27,27,28
5/2/15 9:00,15,48,41,23,23,30,25,39
5/2/15 10:00,33,59,46,24,43,42,25,61
5/2/15 11:00,36,70,65,28,35,69,43,72
5/2/15 12:00,35,94,75,40,59,52,49,80
5/2/15 13:00,35,76,74,41,71,63,54,93
5/2/15 14:00,47,98,82,51,71,62,52,96
5/2/15 15:00,22,102,70,60,92,90,76,139
5/2/15 16:00,39,144,134,94,118,90,91,183
5/2/15 17:00,31,131,120,75,105,96,134,226
5/2/15 18:00,47,123,135,98,121,98,114,189
5/2/15 19:00,69,151,143,103,148,153,142,195
5/2/15 20:00,54,156,158,109,143,174,136,228
5/2/15 21:00,55,127,159,130,171,165,128,180
5/2/15 22:00,66,179,143,203,137,182,107,215
5/2/15 23:00,38,148,167,249,150,206,102,203
5/3/15 0:00,50,132,126,142,127,182,89,145
5/3/15 1:00,39,286,174,188,95,165,140,304
5/3/15 2:00,31,116,105,160,69,203,61,144
5/3/15 3:00,25,45,47,49,44,103,32,54
5/3/15 4:00,7,32,29,27,20,81,31,36
5/3/15 5:00,16,14,13,16,7,40,8,15
5/3/15 6:00,8,11,9,10,9,17,11,14
5/3/15 7:00,4,18,7,9,13,17,10,11
5/3/15 8:00,9,13,15,6,14,21,6,17
5/3/15 9:00,13,19,30,9,14,20,5,24
5/3/15 10:00,17,23,37,16,29,32,25,31
5/3/15 11:00,27,60,46,20,33,45,33,53
5/3/15 12:00,21,67,53,28,36,53,34,65
5/3/15 13:00,24,73,47,37,46,53,51,83
5/3/15 14:00,32,51,62,50,43,52,63,83
5/3/15 15:00,15,96,80,58,54,53,52,92
5/3/15 16:00,23,85,67,57,58,56,78,101
5/3/15 17:00,19,64,79,48,70,64,65,101
5/3/15 18:00,34,90,77,43,64,64,76,92
5/3/15 19:00,30,89,66,56,68,60,65,94
5/3/15 20:00,22,66,56,54,72,72,72,74
5/3/15 21:00,21,58,80,58,64,63,43,93
5/3/15 22:00,31,64,69,58,52,66,52,92
5/3/15 23:00,15,38,52,50,43,51,29,70
5/4/15 0:00,12,20,27,34,17,38,30,39
5/4/15 1:00,6,14,16,16,8,21,10,17
5/4/15 2:00,2,12,13,14,10,8,3,14
5/4/15 3:00,3,4,7,12,3,7,7,5
5/4/15 4:00,7,10,13,15,8,9,8,11
5/4/15 5:00,10,25,18,16,7,22,7,17
5/4/15 6:00,18,40,33,18,18,31,25,30
5/4/15 7:00,29,57,41,30,28,22,26,48
5/4/15 8:00,29,90,57,41,19,38,44,41
5/4/15 9:00,40,98,51,23,35,46,47,66
5/4/15 10:00,19,57,48,19,42,37,39,55
5/4/15 11:00,20,32,42,21,42,35,47,70
5/4/15 12:00,18,54,36,19,31,29,44,73
5/4/15 13:00,19,48,44,20,54,33,40,77
5/4/15 14:00,16,33,43,25,58,33,46,92
5/4/15 15:00,10,41,44,30,52,23,55,126
5/4/15 16:00,13,50,48,39,71,33,62,111
5/4/15 17:00,14,59,79,37,81,34,63,151
5/4/15 18:00,13,64,77,55,84,41,87,179
5/4/15 19:00,13,88,82,38,83,38,88,153
5/4/15 20:00,21,75,75,66,83,51,70,119
5/4/15 21:00,15,53,76,83,80,60,67,128
5/4/15 22:00,21,59,69,67,60,61,61,135
5/4/15 23:00,9,43,41,66,53,66,59,84
5/5/15 0:00,13,34,42,51,27,48,30,42
5/5/15 1:00,6,14,25,28,14,25,12,29
5/5/15 2:00,6,9,5,21,8,11,15,12
5/5/15 3:00,1,6,6,9,6,3,4,8
5/5/15 4:00,3,8,4,7,10,8,7,9
5/5/15 5:00,9,20,17,11,13,13,9,14
5/5/15 6:00,15,42,24,14,18,29,28,15
5/5/15 7:00,33,59,48,28,25,36,36,43
5/5/15 8:00,29,81,60,43,34,43,37,65
5/5/15 9:00,32,75,59,25,39,55,52,70
5/5/15 10:00,23,54,44,31,40,45,49,73
5/5/15 11:00,16,52,56,30,45,30,54,75
5/5/15 12:00,15,46,40,22,50,29,44,90
5/5/15 13:00,16,59,40,38,61,35,42,94
5/5/15 14:00,9,44,61,35,53,40,80,112
5/5/15 15:00,18,58,56,30,70,35,70,127
5/5/15 16:00,21,64,91,40,84,43,67,138
5/5/15 17:00,13,57,79,45,88,30,86,195
5/5/15 18:00,19,87,120,67,119,78,131,280
5/5/15 19:00,39,90,109,85,113,65,111,233
5/5/15 20:00,21,97,80,86,114,78,119,182
5/5/15 21:00,22,82,95,99,118,120,83,190
5/5/15 22:00,21,82,100,108,98,106,84,206
5/5/15 23:00,31,68,77,92,87,109,67,153
5/6/15 0:00,13,48,51,60,50,78,38,88
5/6/15 1:00,6,38,15,52,20,42,25,36
5/6/15 2:00,5,12,7,25,12,30,8,24
5/6/15 3:00,1,3,8,11,10,18,6,13
5/6/15 4:00,8,12,9,9,5,12,5,9
5/6/15 5:00,15,20,13,10,15,26,8,21
5/6/15 6:00,16,40,24,14,24,37,22,34
5/6/15 7:00,40,63,55,32,37,37,50,46
5/6/15 8:00,36,84,65,34,48,48,61,55
5/6/15 9:00,44,142,70,37,65,69,69,93
5/6/15 10:00,37,49,57,28,62,44,46,77
5/6/15 11:00,23,42,46,24,51,29,52,92
5/6/15 12:00,14,50,45,28,41,36,48,93
5/6/15 13:00,19,40,46,33,51,29,54,90
5/6/15 14:00,11,33,51,41,54,35,72,121
5/6/15 15:00,24,52,65,48,72,30,65,128
5/6/15 16:00,11,57,50,47,75,33,80,153
5/6/15 17:00,18,54,84,48,74,44,101,170
5/6/15 18:00,17,59,111,55,104,52,110,237
5/6/15 19:00,20,109,85,55,96,55,110,160
5/6/15 20:00,27,93,87,75,97,76,112,178
5/6/15 21:00,27,68,105,84,103,119,108,199
5/6/15 22:00,20,76,95,115,121,125,89,198
5/6/15 23:00,17,62,66,88,83,99,81,126
5/7/15 0:00,9,67,58,58,51,54,33,78
5/7/15 1:00,2,23,18,30,26,25,22,45
5/7/15 2:00,2,20,10,20,15,18,9,24
5/7/15 3:00,5,8,5,7,9,8,6,14
5/7/15 4:00,7,9,8,13,8,11,13,17
5/7/15 5:00,9,21,25,7,17,21,13,17
