Pickup_date,East_Village,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
2015-01-21 00:00:00,37,21,25,18,26,36,20,29
2015-01-21 01:00:00,22,21,11,11,8,17,10,30
2015-01-21 02:00:00,19,12,4,5,1,14,3,12
2015-01-21 03:00:00,10,3,3,4,4,9,2,3
2015-01-21 04:00:00,17,7,13,5,7,7,7,11
2015-01-21 05:00:00,26,15,16,5,14,10,6,13
2015-01-21 06:00:00,39,35,20,17,34,29,24,19
2015-01-21 07:00:00,72,45,49,26,24,33,45,41
2015-01-21 08:00:00,95,75,58,37,47,39,38,64
2015-01-21 09:00:00,127,80,51,24,54,46,43,51
2015-01-21 10:00:00,66,42,37,25,40,34,35,57
2015-01-21 11:00:00,37,34,35,31,35,19,44,75
2015-01-21 12:00:00,34,28,49,23,46,27,37,66
2015-01-21 13:00:00,40,28,32,31,48,20,55,72
2015-01-21 14:00:00,45,23,32,28,49,19,59,95
2015-01-21 15:00:00,36,32,63,31,49,23,55,96
2015-01-21 16:00:00,48,44,56,40,68,42,68,121
2015-01-21 17:00:00,60,42,71,39,72,28,68,179
2015-01-21 18:00:00,60,82,93,70,120,49,121,227
2015-01-21 19:00:00,81,65,82,68,107,63,113,199
2015-01-21 20:00:00,79,82,75,72,86,73,96,190
2015-01-21 21:00:00,117,65,79,59,102,89,73,190
2015-01-21 22:00:00,110,55,71,64,82,83,51,126
2015-01-21 23:00:00,99,29,51,64,45,68,35,74
2015-01-22 00:00:00,49,26,20,23,23,36,20,42
2015-01-22 01:00:00,39,14,6,18,9,21,13,17
2015-01-22 02:00:00,22,7,8,12,3,7,2,15
2015-01-22 03:00:00,9,5,3,7,3,7,6,4
2015-01-22 04:00:00,16,9,5,2,3,5,6,8
2015-01-22 05:00:00,37,18,7,10,9,12,7,15
2015-01-22 06:00:00,57,29,17,9,20,31,23,17
2015-01-22 07:00:00,78,67,39,30,35,38,42,46
2015-01-22 08:00:00,102,76,64,42,46,54,48,57
2015-01-22 09:00:00,116,89,55,26,49,53,36,49
2015-01-22 10:00:00,64,40,36,21,36,30,38,48
2015-01-22 11:00:00,45,29,35,23,46,29,39,68
2015-01-22 12:00:00,47,33,38,14,56,30,37,70
2015-01-22 13:00:00,37,28,39,25,39,15,45,79
2015-01-22 14:00:00,46,37,38,27,51,26,54,103
2015-01-22 15:00:00,37,46,58,38,52,34,55,131
2015-01-22 16:00:00,54,46,54,41,60,34,76,140
2015-01-22 17:00:00,67,83,72,46,75,42,85,199
2015-01-22 18:00:00,80,85,110,75,117,53,138,284
2015-01-22 19:00:00,102,90,122,71,121,59,106,241
2015-01-22 20:00:00,91,75,90,69,99,67,95,172
2015-01-22 21:00:00,118,86,85,84,119,89,75,217
2015-01-22 22:00:00,157,81,77,111,103,101,102,201
2015-01-22 23:00:00,132,48,77,79,65,86,59,151
2015-01-23 00:00:00,107,39,41,49,37,66,40,64
2015-01-23 01:00:00,47,14,16,19,27,56,18,37
2015-01-23 02:00:00,28,14,10,14,11,27,7,25
2015-01-23 03:00:00,16,5,4,11,4,13,17,6
2015-01-23 04:00:00,23,4,9,3,8,17,10,11
2015-01-23 05:00:00,29,13,11,11,12,12,19,17
2015-01-23 06:00:00,46,28,25,13,16,24,20,25
2015-01-23 07:00:00,64,55,43,20,32,36,39,53
2015-01-23 08:00:00,124,78,54,29,35,44,43,50
2015-01-23 09:00:00,138,93,73,27,48,48,35,64
2015-01-23 10:00:00,74,46,34,25,32,35,34,54
2015-01-23 11:00:00,48,36,26,29,42,27,41,65
2015-01-23 12:00:00,59,28,43,28,38,22,48,79
2015-01-23 13:00:00,49,30,51,29,50,31,48,80
2015-01-23 14:00:00,46,50,47,34,53,34,63,100
2015-01-23 15:00:00,46,43,51,40,61,22,67,122
2015-01-23 16:00:00,63,58,76,44,49,35,88,172
2015-01-23 17:00:00,70,83,76,40,86,42,115,213
2015-01-23 18:00:00,111,103,94,67,117,76,89,242
2015-01-23 19:00:00,138,134,133,92,129,87,121,241
2015-01-23 20:00:00,180,135,96,101,129,86,107,193
2015-01-23 21:00:00,175,93,108,80,116,86,78,167
2015-01-23 22:00:00,189,113,91,112,107,121,65,161
2015-01-23 23:00:00,273,94,112,150,125,172,85,154
2015-01-24 00:00:00,283,97,125,135,100,192,88,151
2015-01-24 01:00:00,309,72,65,138,104,281,42,73
2015-01-24 02:00:00,323,36,49,220,106,327,28,43
2015-01-24 03:00:00,286,38,46,172,72,265,23,48
2015-01-24 04:00:00,129,34,19,47,27,136,17,24
2015-01-24 05:00:00,52,20,15,9,15,12,14,18
2015-01-24 06:00:00,15,21,9,14,13,17,16,15
2015-01-24 07:00:00,21,20,16,7,10,8,21,15
2015-01-24 08:00:00,40,23,12,11,20,17,23,23
2015-01-24 09:00:00,61,47,32,18,29,30,29,45
2015-01-24 10:00:00,90,53,47,27,39,48,27,56
2015-01-24 11:00:00,96,57,51,34,42,47,45,77
2015-01-24 12:00:00,104,75,84,47,49,60,59,88
2015-01-24 13:00:00,95,69,65,39,77,57,75,89
2015-01-24 14:00:00,97,58,45,30,60,57,63,83
2015-01-24 15:00:00,91,48,58,47,68,78,78,92
2015-01-24 16:00:00,132,54,54,65,80,49,103,108
2015-01-24 17:00:00,126,91,91,52,92,94,91,104
2015-01-24 18:00:00,170,98,79,72,94,82,77,143
2015-01-24 19:00:00,192,141,118,96,107,100,100,151
2015-01-24 20:00:00,168,108,111,83,111,98,85,146
2015-01-24 21:00:00,181,111,100,92,88,94,75,108
2015-01-24 22:00:00,207,85,98,115,93,132,74,133
2015-01-24 23:00:00,281,122,123,139,142,182,94,142
2015-01-25 00:00:00,273,102,118,150,110,241,102,123
2015-01-25 01:00:00,209,75,60,126,105,295,56,75
2015-01-25 02:00:00,204,46,39,122,52,293,31,72
2015-01-25 03:00:00,125,35,21,64,42,152,22,42
2015-01-25 04:00:00,66,31,8,26,37,75,14,20
2015-01-25 05:00:00,20,14,9,7,3,23,8,16
2015-01-25 06:00:00,23,12,13,5,6,8,9,12
2015-01-25 07:00:00,22,13,12,9,10,7,8,6
2015-01-25 08:00:00,35,17,14,6,15,14,10,12
2015-01-25 09:00:00,38,24,26,16,26,23,13,31
2015-01-25 10:00:00,51,38,45,17,36,31,25,35
2015-01-25 11:00:00,71,46,44,23,28,44,35,46
2015-01-25 12:00:00,79,66,52,33,33,45,35,50
2015-01-25 13:00:00,80,42,53,34,48,49,36,70
2015-01-25 14:00:00,75,44,49,38,56,40,59,84
2015-01-25 15:00:00,103,36,46,41,62,53,64,66
2015-01-25 16:00:00,84,46,50,49,70,70,52,76
2015-01-25 17:00:00,88,61,67,58,88,61,81,104
2015-01-25 18:00:00,120,73,59,52,75,61,59,97
2015-01-25 19:00:00,89,47,55,53,71,43,57,107
2015-01-25 20:00:00,83,31,51,44,43,46,40,60
2015-01-25 21:00:00,79,47,28,48,57,40,44,53
2015-01-25 22:00:00,81,37,40,53,44,44,30,63
2015-01-25 23:00:00,57,20,17,32,25,45,16,38
2015-01-26 00:00:00,39,8,12,16,11,20,13,18
2015-01-26 01:00:00,18,3,2,9,6,13,2,10
2015-01-26 02:00:00,12,4,2,6,4,3,2,4
2015-01-26 03:00:00,8,1,4,2,7,6,2,7
2015-01-26 04:00:00,19,14,8,6,11,15,5,12
2015-01-26 05:00:00,35,20,13,7,14,25,16,10
2015-01-26 06:00:00,74,29,34,16,22,26,24,19
2015-01-26 07:00:00,90,67,49,25,28,38,49,48
2015-01-26 08:00:00,145,97,79,50,49,40,54,52
2015-01-26 09:00:00,111,91,69,35,45,43,46,80
2015-01-26 10:00:00,79,41,45,26,45,46,35,75
2015-01-26 11:00:00,57,37,41,22,31,29,39,64
2015-01-26 12:00:00,42,39,54,31,47,26,35,83
2015-01-26 13:00:00,35,50,48,30,52,28,50,115
2015-01-26 14:00:00,50,45,52,25,46,16,58,121
2015-01-26 15:00:00,42,45,62,37,45,26,52,128
2015-01-26 16:00:00,53,50,59,24,46,15,50,114
2015-01-26 17:00:00,53,43,36,48,41,34,59,114
2015-01-26 18:00:00,41,41,35,29,48,25,39,94
2015-01-26 19:00:00,44,32,25,18,22,25,27,37
2015-01-26 20:00:00,33,24,25,23,18,18,11,42
2015-01-26 21:00:00,34,32,18,19,13,14,13,38
2015-01-26 22:00:00,19,25,9,5,4,13,12,21
2015-01-26 23:00:00,0,0,0,0,0,0,0,0
2015-01-27 00:00:00,0,0,0,0,0,0,0,0
2015-01-27 01:00:00,0,0,0,0,0,0,0,0
2015-01-27 02:00:00,0,0,0,0,0,0,0,0
2015-01-27 03:00:00,0,0,0,0,0,0,0,0
2015-01-27 04:00:00,0,0,0,0,0,0,0,0
2015-01-27 05:00:00,0,0,0,0,0,0,0,0
2015-01-27 06:00:00,0,0,0,0,0,0,0,0
2015-01-27 07:00:00,0,0,0,0,0,0,0,0
2015-01-27 08:00:00,1,1,0,1,1,3,4,0
2015-01-27 09:00:00,27,18,13,5,11,11,21,19
2015-01-27 10:00:00,38,46,24,15,17,17,19,33
2015-01-27 11:00:00,53,28,21,13,25,22,24,34
2015-01-27 12:00:00,48,29,20,12,13,24,21,40
2015-01-27 13:00:00,40,27,28,15,23,21,17,30
2015-01-27 14:00:00,37,18,22,17,18,17,21,36
2015-01-27 15:00:00,38,14,23,11,21,19,24,29
2015-01-27 16:00:00,37,21,27,13,23,14,35,44
2015-01-27 17:00:00,51,28,41,21,43,31,34,69
2015-01-27 18:00:00,72,59,56,32,54,38,47,73
2015-01-27 19:00:00,69,58,51,41,56,34,56,88
2015-01-27 20:00:00,72,54,48,30,54,39,38,79
2015-01-27 21:00:00,68,42,36,40,48,44,40,66
2015-01-27 22:00:00,66,38,35,46,35,30,33,58
2015-01-27 23:00:00,61,27,28,41,25,26,19,58
2015-01-28 00:00:00,34,17,16,13,12,21,10,23
2015-01-28 01:00:00,24,10,10,11,6,11,11,14
2015-01-28 02:00:00,12,5,6,3,4,7,8,7
2015-01-28 03:00:00,10,5,0,5,5,4,2,4
2015-01-28 04:00:00,3,6,6,2,7,3,3,6
2015-01-28 05:00:00,18,10,16,2,8,14,13,14
2015-01-28 06:00:00,48,34,28,18,16,26,31,32
2015-01-28 07:00:00,71,48,51,28,33,35,46,36
2015-01-28 08:00:00,110,90,78,36,34,36,50,56
2015-01-28 09:00:00,132,81,62,28,44,57,44,59
2015-01-28 10:00:00,77,33,47,25,40,42,42,69
2015-01-28 11:00:00,52,53,39,25,44,27,50,71
2015-01-28 12:00:00,43,27,47,29,44,30,43,73
2015-01-28 13:00:00,40,40,44,25,43,29,54,82
2015-01-28 14:00:00,41,34,47,34,40,25,49,85
2015-01-28 15:00:00,47,47,58,41,38,27,57,83
2015-01-28 16:00:00,57,37,61,38,39,33,71,105
2015-01-28 17:00:00,62,63,81,36,80,31,88,135
2015-01-28 18:00:00,87,87,96,71,120,50,114,220
2015-01-28 19:00:00,92,94,86,76,126,48,119,210
2015-01-28 20:00:00,99,81,76,61,108,53,76,204
2015-01-28 21:00:00,108,74,88,82,100,65,78,162
2015-01-28 22:00:00,102,54,57,65,76,68,53,152
2015-01-28 23:00:00,94,36,47,58,50,53,46,90
2015-01-29 00:00:00,59,18,21,22,28,39,18,51
2015-01-29 01:00:00,23,16,13,13,11,22,6,20
2015-01-29 02:00:00,12,7,5,4,6,13,8,14
2015-01-29 03:00:00,17,4,3,9,4,6,9,9
2015-01-29 04:00:00,18,4,10,6,8,6,2,14
2015-01-29 05:00:00,21,10,15,7,8,18,12,13
2015-01-29 06:00:00,49,37,26,10,16,24,26,26
2015-01-29 07:00:00,69,64,41,30,27,18,53,39
2015-01-29 08:00:00,98,77,64,45,36,33,54,59
2015-01-29 09:00:00,138,100,63,34,38,56,59,71
2015-01-29 10:00:00,74,59,42,22,41,40,46,74
2015-01-29 11:00:00,45,41,40,16,45,32,46,67
2015-01-29 12:00:00,47,35,45,24,40,29,55,78
2015-01-29 13:00:00,33,32,37,40,59,27,41,67
2015-01-29 14:00:00,48,41,54,42,52,29,58,112
2015-01-29 15:00:00,55,45,55,49,54,40,56,110
2015-01-29 16:00:00,60,52,92,39,54,26,72,159
2015-01-29 17:00:00,56,80,93,40,89,30,75,214
2015-01-29 18:00:00,94,94,102,63,104,56,134,293
2015-01-29 19:00:00,94,106,116,65,143,59,130,251
2015-01-29 20:00:00,128,90,102,83,125,69,101,224
2015-01-29 21:00:00,124,94,88,91,151,86,94,206
2015-01-29 22:00:00,151,65,94,108,84,94,109,219
2015-01-29 23:00:00,164,84,86,97,96,111,76,119
2015-01-30 00:00:00,104,45,38,56,61,73,36,101
2015-01-30 01:00:00,53,36,19,20,24,54,17,40
2015-01-30 02:00:00,30,11,11,20,18,27,9,35
2015-01-30 03:00:00,24,8,11,8,8,13,3,14
2015-01-30 04:00:00,25,14,6,11,19,15,5,15
2015-01-30 05:00:00,23,16,16,6,8,10,13,12
2015-01-30 06:00:00,60,36,26,21,21,14,27,21
2015-01-30 07:00:00,100,62,74,28,37,26,41,46
2015-01-30 08:00:00,125,84,74,40,45,42,48,121
2015-01-30 09:00:00,171,113,76,45,58,54,47,67
2015-01-30 10:00:00,86,58,69,37,48,42,43,85
2015-01-30 11:00:00,63,41,43,26,47,32,36,79
2015-01-30 12:00:00,67,40,39,23,48,33,39,84
2015-01-30 13:00:00,37,48,59,35,62,31,61,78
2015-01-30 14:00:00,47,36,53,38,70,36,51,103
2015-01-30 15:00:00,59,61,53,58,65,33,76,108
2015-01-30 16:00:00,73,52,68,52,70,31,84,167
2015-01-30 17:00:00,70,77,78,70,100,47,99,244
2015-01-30 18:00:00,119,113,118,73,135,65,113,291
2015-01-30 19:00:00,162,150,151,105,175,104,165,282
2015-01-30 20:00:00,226,170,147,135,158,106,160,272
2015-01-30 21:00:00,240,144,153,118,165,131,112,204
2015-01-30 22:00:00,306,140,160,162,147,170,111,220
2015-01-30 23:00:00,367,152,191,191,148,194,122,235
2015-01-31 00:00:00,347,122,154,189,158,213,108,196
2015-01-31 01:00:00,278,84,76,155,117,199,76,119
2015-01-31 02:00:00,173,61,38,101,85,227,40,62
2015-01-31 03:00:00,108,40,30,48,49,128,27,37
2015-01-31 04:00:00,78,33,18,22,22,57,14,10
2015-01-31 05:00:00,39,17,12,15,12,16,10,15
2015-01-31 06:00:00,38,11,9,10,24,12,11,18
2015-01-31 07:00:00,26,14,12,5,12,12,10,17
2015-01-31 08:00:00,48,28,29,16,17,22,23,20
2015-01-31 09:00:00,65,37,27,20,26,31,28,46
2015-01-31 10:00:00,68,37,51,25,40,33,36,71
2015-01-31 11:00:00,98,41,52,29,42,45,54,60
2015-01-31 12:00:00,107,75,68,42,61,61,73,81
2015-01-31 13:00:00,110,70,78,66,66,65,65,110
2015-01-31 14:00:00,126,56,65,51,76,73,82,88
2015-01-31 15:00:00,112,62,80,72,98,70,96,120
2015-01-31 16:00:00,144,88,107,77,95,98,123,172
2015-01-31 17:00:00,144,87,123,92,129,91,117,177
2015-01-31 18:00:00,184,113,132,109,149,92,128,173
2015-01-31 19:00:00,225,187,161,99,141,105,138,215
2015-01-31 20:00:00,242,149,170,98,140,147,118,189
2015-01-31 21:00:00,276,128,161,133,131,136,120,192
2015-01-31 22:00:00,337,145,116,172,139,171,106,216
2015-01-31 23:00:00,376,168,153,199,151,203,122,208
2015-02-01 00:00:00,376,123,144,188,141,212,118,142
2015-02-01 01:00:00,316,81,93,172,107,264,63,110
2015-02-01 02:00:00,211,65,45,99,81,240,52,68
2015-02-01 03:00:00,118,46,24,55,46,121,23,53
2015-02-01 04:00:00,59,16,19,17,24,58,17,22
2015-02-01 05:00:00,26,11,13,11,10,17,9,17
2015-02-01 06:00:00,22,15,4,8,9,15,4,10
2015-02-01 07:00:00,26,14,13,8,13,12,6,8
2015-02-01 08:00:00,43,25,18,9,12,17,8,23
2015-02-01 09:00:00,53,25,25,13,23,33,22,20
2015-02-01 10:00:00,55,41,41,27,39,32,39,39
2015-02-01 11:00:00,70,64,63,30,36,49,29,44
2015-02-01 12:00:00,113,69,51,36,63,48,55,67
2015-02-01 13:00:00,86,64,80,64,57,68,59,53
2015-02-01 14:00:00,88,59,48,40,46,58,62,90
2015-02-01 15:00:00,120,57,62,47,84,65,54,82
2015-02-01 16:00:00,138,80,78,57,98,76,71,109
2015-02-01 17:00:00,191,118,108,71,93,82,99,155
2015-02-01 18:00:00,176,113,118,81,104,67,72,107
2015-02-01 19:00:00,82,62,53,33,39,46,41,73
2015-02-01 20:00:00,79,54,51,47,49,43,48,73
2015-02-01 21:00:00,103,68,60,42,55,51,61,80
2015-02-01 22:00:00,313,230,185,130,101,91,137,315
2015-02-01 23:00:00,132,97,79,65,50,64,64,163
2015-02-02 00:00:00,53,39,18,14,37,27,24,52
2015-02-02 01:00:00,43,9,9,7,8,13,14,21
2015-02-02 02:00:00,16,8,5,15,6,8,9,14
2015-02-02 03:00:00,9,2,5,5,8,7,5,6
2015-02-02 04:00:00,27,7,8,10,7,8,2,6
2015-02-02 05:00:00,23,27,20,12,11,12,10,17
2015-02-02 06:00:00,62,57,27,24,19,15,31,31
2015-02-02 07:00:00,98,76,76,26,25,25,53,58
2015-02-02 08:00:00,95,102,98,43,38,44,59,75
2015-02-02 09:00:00,177,124,89,51,59,61,59,89
2015-02-02 10:00:00,109,53,66,38,61,57,53,94
2015-02-02 11:00:00,61,62,57,34,67,24,48,94
2015-02-02 12:00:00,53,57,58,29,49,28,50,114
2015-02-02 13:00:00,55,44,58,31,46,28,57,110
2015-02-02 14:00:00,60,47,62,40,72,39,50,128
2015-02-02 15:00:00,50,47,74,38,63,35,56,99
2015-02-02 16:00:00,63,49,60,42,66,58,61,130
2015-02-02 17:00:00,50,79,75,55,75,66,64,188
2015-02-02 18:00:00,59,92,108,58,115,40,108,290
2015-02-02 19:00:00,77,88,98,71,118,51,130,213
2015-02-02 20:00:00,81,71,74,65,97,52,77,192
2015-02-02 21:00:00,97,46,86,76,54,41,77,167
2015-02-02 22:00:00,91,44,61,51,48,46,78,124
2015-02-02 23:00:00,59,36,41,35,46,46,41,75
2015-02-03 00:00:00,32,22,23,20,18,27,20,39
2015-02-03 01:00:00,39,8,6,13,10,10,16,19
2015-02-03 02:00:00,11,6,8,5,8,10,6,7
2015-02-03 03:00:00,2,3,3,7,5,4,3,3
2015-02-03 04:00:00,13,7,4,8,5,9,4,5
2015-02-03 05:00:00,22,14,16,3,16,11,12,11
2015-02-03 06:00:00,45,35,16,16,11,25,24,18
2015-02-03 07:00:00,53,57,60,20,22,19,42,45
2015-02-03 08:00:00,63,84,68,22,35,34,55,50
2015-02-03 09:00:00,110,106,78,34,50,54,52,79
2015-02-03 10:00:00,102,68,61,37,64,47,58,97
2015-02-03 11:00:00,48,52,48,27,51,31,52,94
2015-02-03 12:00:00,43,41,44,25,55,23,55,88
2015-02-03 13:00:00,42,28,36,30,49,23,44,96
2015-02-03 14:00:00,37,38,54,31,50,25,60,94
2015-02-03 15:00:00,52,43,51,37,50,29,63,103
2015-02-03 16:00:00,56,49,57,40,72,36,95,128
2015-02-03 17:00:00,52,73,84,58,96,38,93,230
2015-02-03 18:00:00,80,93,113,60,122,57,144,300
2015-02-03 19:00:00,101,108,108,87,121,39,118,240
2015-02-03 20:00:00,133,80,119,90,123,75,119,194
2015-02-03 21:00:00,114,80,90,96,142,63,82,220
2015-02-03 22:00:00,101,56,85,79,95,76,69,177
2015-02-03 23:00:00,93,39,54,62,52,53,43,89
2015-02-04 00:00:00,58,29,18,33,42,52,26,43
2015-02-04 01:00:00,34,18,10,19,18,16,9,19
2015-02-04 02:00:00,16,5,3,15,6,13,8,15
2015-02-04 03:00:00,16,5,6,2,2,8,8,6
2015-02-04 04:00:00,20,3,9,7,8,9,12,10
2015-02-04 05:00:00,25,14,18,15,10,8,16,19
2015-02-04 06:00:00,49,29,27,23,32,34,25,24
2015-02-04 07:00:00,87,56,61,28,31,31,56,43
2015-02-04 08:00:00,101,75,72,31,38,54,56,59
2015-02-04 09:00:00,156,103,83,27,45,53,59,90
2015-02-04 10:00:00,66,41,30,22,46,44,39,64
2015-02-04 11:00:00,56,40,39,27,49,45,42,69
2015-02-04 12:00:00,45,53,51,34,42,25,54,78
2015-02-04 13:00:00,38,42,39,20,58,28,57,91
2015-02-04 14:00:00,54,36,46,33,47,30,68,98
2015-02-04 15:00:00,47,32,56,47,51,32,53,120
2015-02-04 16:00:00,57,46,68,31,58,26,68,165
2015-02-04 17:00:00,56,63,59,44,82,38,77,212
2015-02-04 18:00:00,66,66,107,56,117,29,103,255
2015-02-04 19:00:00,95,82,99,61,127,55,134,271
2015-02-04 20:00:00,101,95,95,56,143,57,87,210
2015-02-04 21:00:00,109,90,100,92,119,85,77,186
2015-02-04 22:00:00,95,39,77,66,76,75,76,139
2015-02-04 23:00:00,85,52,50,71,52,50,62,90
2015-02-05 00:00:00,61,27,22,39,29,57,28,51
2015-02-05 01:00:00,24,12,7,22,11,19,15,25
2015-02-05 02:00:00,18,3,7,14,8,13,9,12
2015-02-05 03:00:00,11,7,4,9,4,17,13,7
2015-02-05 04:00:00,9,8,4,7,10,11,8,12
2015-02-05 05:00:00,23,10,23,10,17,9,19,10
2015-02-05 06:00:00,55,25,24,19,23,24,33,24
2015-02-05 07:00:00,83,53,57,27,36,35,55,56
2015-02-05 08:00:00,115,82,71,33,41,39,51,62
2015-02-05 09:00:00,143,93,84,36,61,62,57,67
2015-02-05 10:00:00,92,55,45,27,50,36,55,80
2015-02-05 11:00:00,48,50,51,28,42,29,43,84
2015-02-05 12:00:00,60,48,37,24,58,35,50,74
2015-02-05 13:00:00,56,33,57,34,49,31,55,96
2015-02-05 14:00:00,46,43,56,28,53,23,70,113
2015-02-05 15:00:00,43,53,69,43,76,34,70,141
2015-02-05 16:00:00,56,47,70,44,72,38,94,182
2015-02-05 17:00:00,62,92,108,53,95,44,84,258
2015-02-05 18:00:00,98,125,139,78,146,55,135,354
2015-02-05 19:00:00,134,146,157,106,178,78,181,336
2015-02-05 20:00:00,175,147,136,141,200,108,169,281
2015-02-05 21:00:00,204,106,147,150,149,120,131,328
2015-02-05 22:00:00,177,82,126,158,143,135,105,291
2015-02-05 23:00:00,200,73,84,130,122,120,78,172
2015-02-06 00:00:00,113,60,42,78,64,92,30,107
2015-02-06 01:00:00,81,20,17,41,22,67,11,59
2015-02-06 02:00:00,43,15,11,33,18,37,13,27
2015-02-06 03:00:00,21,5,5,7,5,22,7,9
2015-02-06 04:00:00,22,16,12,10,4,19,12,8
2015-02-06 05:00:00,35,15,13,7,15,13,24,16
2015-02-06 06:00:00,49,30,29,12,20,26,33,18
2015-02-06 07:00:00,73,57,53,30,28,39,47,39
2015-02-06 08:00:00,100,111,55,34,46,34,55,61
2015-02-06 09:00:00,167,119,71,51,62,45,59,58
2015-02-06 10:00:00,80,64,57,20,58,42,52,68
2015-02-06 11:00:00,43,54,41,40,64,25,56,95
2015-02-06 12:00:00,66,46,55,33,48,35,56,100
2015-02-06 13:00:00,52,57,63,35,45,37,79,103
2015-02-06 14:00:00,37,49,56,40,67,30,70,121
2015-02-06 15:00:00,56,55,75,45,58,38,84,142
2015-02-06 16:00:00,61,71,82,48,97,38,88,206
2015-02-06 17:00:00,73,101,85,63,119,47,105,228
2015-02-06 18:00:00,100,106,103,63,139,53,127,313
2015-02-06 19:00:00,168,148,144,116,138,78,139,298
2015-02-06 20:00:00,224,171,166,122,166,107,155,264
2015-02-06 21:00:00,222,132,160,111,136,129,100,206
2015-02-06 22:00:00,253,106,128,151,133,149,100,225
2015-02-06 23:00:00,302,154,160,184,143,172,98,223
2015-02-07 00:00:00,294,109,119,208,118,201,71,151
2015-02-07 01:00:00,220,67,48,106,74,194,55,91
2015-02-07 02:00:00,144,40,34,87,52,138,31,36
2015-02-07 03:00:00,104,32,19,39,25,117,13,29
2015-02-07 04:00:00,52,26,14,14,13,65,8,12
2015-02-07 05:00:00,30,14,13,9,11,13,6,7
2015-02-07 06:00:00,22,20,9,5,21,17,16,7
2015-02-07 07:00:00,24,12,18,6,9,15,15,16
2015-02-07 08:00:00,47,24,11,12,13,18,19,21
2015-02-07 09:00:00,58,39,36,15,21,24,27,40
2015-02-07 10:00:00,81,31,52,36,39,24,26,39
2015-02-07 11:00:00,97,65,50,32,33,46,54,57
2015-02-07 12:00:00,107,85,70,39,60,50,57,76
2015-02-07 13:00:00,88,64,69,56,41,69,69,93
2015-02-07 14:00:00,100,58,48,32,65,68,60,101
2015-02-07 15:00:00,111,54,49,44,86,66,62,65
2015-02-07 16:00:00,117,69,82,57,104,75,78,96
2015-02-07 17:00:00,127,96,79,48,118,69,97,125
2015-02-07 18:00:00,152,130,96,79,120,91,124,153
2015-02-07 19:00:00,195,158,116,90,105,90,117,166
2015-02-07 20:00:00,221,131,132,89,100,119,102,165
2015-02-07 21:00:00,201,115,95,96,107,122,104,139
2015-02-07 22:00:00,256,115,119,121,108,118,88,161
2015-02-07 23:00:00,306,150,136,146,133,201,99,183
2015-02-08 00:00:00,369,118,126,239,104,215,77,150
2015-02-08 01:00:00,337,78,86,175,101,270,63,95
2015-02-08 02:00:00,238,50,52,141,60,229,30,49
2015-02-08 03:00:00,123,38,29,57,47,168,17,39
2015-02-08 04:00:00,60,21,12,26,26,64,18,30
2015-02-08 05:00:00,34,24,11,10,12,17,6,15
2015-02-08 06:00:00,25,7,11,10,7,11,3,14
2015-02-08 07:00:00,20,12,15,8,15,22,8,12
2015-02-08 08:00:00,34,16,13,7,11,13,12,30
2015-02-08 09:00:00,42,33,22,20,17,28,22,33
2015-02-08 10:00:00,61,28,39,19,33,28,29,47
2015-02-08 11:00:00,60,59,51,25,38,36,44,44
2015-02-08 12:00:00,87,62,58,34,39,51,42,53
2015-02-08 13:00:00,102,61,59,41,43,39,50,56
2015-02-08 14:00:00,106,60,69,42,41,59,59,82
2015-02-08 15:00:00,101,54,50,37,67,51,71,85
2015-02-08 16:00:00,104,76,67,60,65,72,67,89
2015-02-08 17:00:00,93,58,54,41,85,52,84,110
2015-02-08 18:00:00,106,77,62,50,70,61,63,100
2015-02-08 19:00:00,111,62,55,39,58,53,54,100
2015-02-08 20:00:00,99,42,44,43,66,50,28,53
2015-02-08 21:00:00,80,31,38,51,41,46,39,57
2015-02-08 22:00:00,87,34,51,32,46,43,27,63
2015-02-08 23:00:00,59,20,33,32,30,30,35,39
2015-02-09 00:00:00,41,11,13,16,18,18,14,20
2015-02-09 01:00:00,18,6,7,10,7,9,9,16
2015-02-09 02:00:00,14,4,4,9,2,9,1,6
2015-02-09 03:00:00,14,2,7,3,2,3,5,2
2015-02-09 04:00:00,17,6,5,7,7,9,8,8
2015-02-09 05:00:00,31,15,17,13,9,18,15,15
2015-02-09 06:00:00,74,52,39,19,23,25,27,21
2015-02-09 07:00:00,104,71,79,28,46,35,43,56
2015-02-09 08:00:00,157,110,85,45,30,43,53,76
2015-02-09 09:00:00,131,121,82,40,46,67,47,65
2015-02-09 10:00:00,78,64,44,27,44,42,43,75
2015-02-09 11:00:00,46,44,39,26,40,45,42,84
2015-02-09 12:00:00,44,44,54,28,41,33,50,79
2015-02-09 13:00:00,37,25,36,26,38,31,50,65
2015-02-09 14:00:00,60,47,44,27,46,26,61,78
2015-02-09 15:00:00,58,45,56,44,53,23,56,84
2015-02-09 16:00:00,51,42,59,28,56,23,59,112
2015-02-09 17:00:00,56,57,69,38,70,33,59,172
2015-02-09 18:00:00,75,63,95,52,93,38,94,204
2015-02-09 19:00:00,84,74,97,62,120,37,105,195
2015-02-09 20:00:00,81,82,76,74,107,59,89,218
2015-02-09 21:00:00,93,48,59,90,81,54,77,147
2015-02-09 22:00:00,63,51,55,61,88,50,55,102
2015-02-09 23:00:00,63,24,43,40,40,35,49,73
